storage,sequestration
45.716326226429274,1.8270440763278493
71.46768687551649,1.0877689918112838
63.04208444143942,1.2479873826158816
52.02848376530689,1.7192179438058748
59.54384813312298,1.2160584779505674
51.1182456990459,1.3762768687551652
40.10464502291338,1.847507429945158
63.111782961460456,1.1364480579971452
54.68618052738337,1.296666448801743
43.67257985125085,1.7678970099917362
69.42394050033806,1.0286219254751712
60.998338066261,1.1888403162797687
49.984737390128466,1.6600708774697617
57.500101757944556,1.1569114116144543
49.07449932386748,1.317129802419052
38.06089864773496,1.788360363609045
63.080144466982205,1.163129855007137
54.65454203290512,1.3233482458117347
43.6409413567726,1.794578807001728
69.39230200585982,1.0553037224851627
60.96669957178275,1.2155221132897605
49.95309889565022,1.6867526744797534
57.46846326346631,1.1835932086244458
49.042860829389234,1.3438115994290438
38.02926015325671,1.815042160619037
62.83336421005184,1.2664822703027572
54.40776177597476,1.426700661107355
43.394161099842236,1.8979312222973481
69.14552174892945,1.1586561377807831
60.71991931485238,1.3188745285853805
49.70631863871986,1.7901050897753736
57.22168300653595,1.286945623920066
48.79608057245887,1.447164014724664
37.78247989632635,1.918394575914657
64.4317505070994,1.600881083314552
56.00614807302232,1.7610994741191497
44.99254739688979,2.232330035309143
70.74390804597701,1.4930549507925777
62.31830561189994,1.6532733415971752
51.304704935767404,2.1245039027871684
58.820069303583516,1.6213444369318606
50.394466869506424,1.7815628277364584
39.380866193373905,2.2527933889264515
64.40011201262115,1.6275628803245437
55.974509578544065,1.7877812711291416
44.96090890241154,2.259011832319135
70.71226955149876,1.5197367478025692
62.286667117421686,1.6799551386071672
51.27306644128915,2.1511856997971606
58.788430809105265,1.6480262339418523
50.36282837502817,1.8082446247464503
39.34922769889565,2.2794751859364433
64.15333175569079,1.7309152956201639
55.7277293216137,1.8911336864247617
44.71412864548118,2.362364247614755
70.4654892945684,1.6230891630981894
62.03988686049133,1.7833075539027872
51.026286184358796,2.2545381150927803
58.5416505521749,1.7513786492374726
50.116048118097815,1.9115970400420703
39.10244744196529,2.3828276012320635
